review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date
97414D1C7068513BBAFD5E68A0E4145E,7889E9A569A5488A0C9D93381A13D5BA,1,MEU PRODUTO NAO CHEGOU,GOSTARIA DE UMA POSICAO PORQUE MEU PRODUTO NAO CHEGOU,11/07/2018
899CDAA130E1991F18730ABCDC06966A,464FA85D33903CE6BBC98BC18223DFE2,4,ENTREGA RAPIDA,RECOMENDO,19/06/2018
472BD820C924834C253B9309DADBD4AB,B81909D99454A0227BC01CC241EF921A,5,TAPETE DE COROA,AMEI O PRODUTO LINDO COMO NA FOTO,15/06/2018
BA4C8E4F655A804A0D2F05866E4FB063,98991DC034323E310FDD97B8AF6064B0,5,EXCELENTE,CONTINUE ASSIM O PRAZO SUPEROU AS EXPECTATIVAS,15/05/2018
42655914102454F70F5D0096DAD865C2,FBBE0010317B3629AAD1474E5A7DA889,5,ENTREGA,SATISFEITA COM O ATENDIMENTO PRESTADO,24/04/2018
740E35BCF941E3A8D0D687BAD6DD4C9E,ADF766A719FD52B485FA2127FA0DD9A7,5,BEM SATISFEITO,PRODUTO CHEGOU BEM ANTES DO PRAZORECOMENDO,30/06/2018
40BA95CEDC5C7EC4E74C244FC721222C,2D1442DAED29BB41EE9C31649D1B76AC,5,OTIMA EXPERIENCIA,ADOREI COMPRAR MINHAS LENTES PELA INTERNET PELA RAPIDEZ DA ENTREGA E TAMBEM PELO PRECO BEM MAIS BARATO DO QUE O DISPONIVEL NA MINHA CIDADE VEIO COM NOTA TUDO CERTO,26/07/2018
2A13FAF4C0273F451DB3C47E3499621E,0CE3DCCA0C123EC98CC73A514F7E9922,5,RAPIDEZ,ENTREGA ANTECIPADA E PRODUTO BEM GUARDADO,25/07/2018
7EC11D4DBBA789EBC0866147AF1453CC,0A4581DF52D24B72B87AE0FEB1B11D08,5,OTIMO,CHEGOU RAPIDO E SAO LINDOS,22/05/2018
20BA1DCF036C6B1B628B4F790D4505B5,31419A94F3447056848EA2A664A7EF72,5,SATISFEITA,COMPREI O PRODUTO QUE QUERIA POR UM PRECO BOM E RECEBI DENTRO DO PRAZO,24/05/2018
9F6EA3271D27336A9FEDC2FA628BDA70,C4F5E515C5B864E0F0CDEA33CE83244C,5,LINDA MOCHILA,E A SEGUNDA MOCHILA QUE EU COMPRO SOMENTE DE COR DIFERENTE E LINDA E MODERNA,19/06/2018
1604202CC8079096E2F788F45A271674,D48863AEA86F6A6CCBCF40C4D1A38A0C,5,PERFEITO,AMEI RECOMENDARIA VEIO PERFEITO,23/05/2018
AFFBC059B4151FE9DDC5B0E75F4BB814,73B1DEFE09CB47BD521306B506AF7D3A,3,PRODUTO MEDIANO,CHEGOU NO PRAZO E E FUNCIONAL POREM A MADEIRA E UM POUCO SENSIVEL TINHAM PECAS MAL ENCAIXADAS E BURACOS PARA PARAFUSOS DESALINHADOS O TAMPO ESTAVA ARRANHADO,13/07/2018
EFA7A76EDC77D0026116CD36DC94C324,F3B71BDA51BCDE2C100176E4932C4492,5,MUITO BOM,MUITO BOM,07/07/2018
82A76E0439CEA5799F8DE5D333D402C2,5A80679A6E63E622B23F79DECEE7187D,4,CUSTO X BENEFICIO OTIMO,CADEIRA FACIL DE MONTAR CONFORTAVEL A ENTREGA E UM POUCO DEMORADA MAS MESMO ASSIM CHEGOU ANTES DO PRAZO,31/07/2018
83CE077E1252E23ACFAE4FD9A5C2380E,5D4A04483CCE0B0E684E25F05919FA89,5,SUPER RECOMENDO,OTIMO PRODUTO AMEI E ENTREGA ANTES DO PRAZO PORTANTO TUDO PERFEITO,28/08/2018
AEC108DA92408720D89DF64102995F27,EC91A58A83B62633311320A62097C129,1,VEIO O PRODUTO ERRADO,RECEBI UM PRODUTO TOTALMENTE DIFERENTE DO PEDIDO E A NF VEIO COM DESTINATARIO PARA OUTRA PESSOA,23/08/2018
6C69B34A00846E934BF52BBF073703D8,92FDF7B27F6A92BFFB0984EBA9AD6B78,5,OPTIMO,MUITO BOM,15/05/2018
DE9041584FADB543A39AD858803868D2,498964D3C3EDDFC0D670E6BE2EA2D5B2,3,EU RECOMENDO,SO FALTOU ENTREGAR MAIS RAPIDO,31/05/2018
3F2A76F920B06A89C1708CC56C2BA584,4A9E7A4311DFD6488A1501266A1CDF9F,4,DESTA VEZ DEU CERTO,AMERCICANAS PRECISA TER CUIDADO COM ESSA ESTRATEGIA DE VENDER POR PARCEIROS ESTOU COM UMA PENDENCIA HA 3 MESES NO SAC DE VOCES E AMERCICANAS NAO CONSEGUE RESOLVER,02/08/2018
930D4A4D69693048974E8E1B597AA2FC,23C6B96EB0AA6024129F306AF7BEFE3E,1,NAO RECOMENDO,COMPREI UM PAR DE CARTUCHOS PARA IMPRESSORA HP122 COMO ORIGINAIS EM TAMANHO XL POREM RECEBI UM CARTUCHO PREETO QUE NAO IMPRIMIU E SEGUNDO UM TECNICO DE IMPRESSORAS NAO E ORIGINAL NEM EM TAMANHO XL,28/08/2018
072B4AF2E0D9785CB23D2ACA57774232,41FE5122A99E994DA33095EFEB38F8A6,5,TESOURAS BOAS,TESOURAS BOAS E BARATAS GOSTEI MUITO E VOU COMPRAR MAIS PARA DAR PARA A FAMILIA,06/07/2018
94284941C9AFACB60342D3C0869924CC,6EBD87C68B43C9AB7C98930B4492DD1B,5,SUPER RECOMENDO,TUDO OCORREU MUITO BEM,05/07/2018
B052C56B3388C2AF3C7E3A7A8E7D3D80,C2D1EB7BBCA1E89E1AD0B87E339900AE,4,RECOMENDO,RECOMENDO POREM O PRAZO INFORMADO E MUITO LONGO A ENTREGA FOI FEITA BEM ANTES DO PRAZO MAS ACHO QUE DEVERIA ESTIPULAR UM PRAZO MENOR,28/07/2018
CBDAF2DF4312017A074A6DA6495F3973,618C8AE12269B2FCB1EAEDAC90D6ED30,1,NAO RECOMENDO,EU NAO RECEBI O XALE DO SOFA POREM AO LIGAR CONSTA QUE JA RECEBI,09/06/2018
8119862A4D7FAA3F6AE6BF0F65935AF3,BE2DAA888694C8FA4BC8AAEC2C95DDD0,5,GOSTEI,MUITO RESISTENTE AINDA NAO PEGUEI CHUVA COM ELA APESAR DE SER 45L ELA E GRANDE MUITO BOA MESMO,20/05/2018
A231A2FC950B2D1966A8C231B4A8F897,DF5097A15B08E55F820169E963F6FD2C,1,COMPREI 02 E SO RECEBI 01,COMPREI 02 BALANCAS E SO RECEBI 01 MANDEI MENSAGEM E NADA ATE AGORA,17/05/2018
C2D743E9CDFB74A2A007091FC658238E,B1A7BD6A9D10076C91E88BC510406B46,2,RESSARCIMENTO TAXA DE ENT,BOM DIA VENHO INFORMAR QUE O PRODUTO NAO FOI ENTREGUE EM MINHA RESIDENCIA FAZENDO COM QUE EU GASTASSE DUAS VEZES UMA COM TAXA DE ENTREGA E OUTRA COM A NECESSIDADE DE IR BUSCAR NOS CORREIOS,27/04/2018
2CCBDDA58F6C027A97A4E065E7184285,6BC5FDBC258B650EDB7FF262DFBABF98,5,OTIMO,ADOREI MUITO O MEU RELOGIO,05/05/2018
A7DB17E25A0B911921E837FAE2676281,8E774BAD4375DC8B07125F934984F15D,5,CAPSULAS DE CAFE,CHEGOU SUPER RAPIDO EXCELENTE PRESENTE,11/05/2018
2C24C8D7C058BFE7C666E7721F18DE15,DE024DBEED2D5B118CD0C1BEBD0945E5,5,OTIMO,ENTREGA DO PRODUTO ANTES DO PRAZO MUITO BOM,27/07/2018
D41F82C1A9B9FBD6A37B99A8483D2A00,70F0B4DFAF32A6A528F14215E154792B,1,GATO POR LEBRE,PEDI UMA COISA E VEIO OUTRA ERA PARA SER UM CHIP MICRO SD XC E VEIO UM MICRO SD HC VERSAO ULTRAPASSADA DOS MICROS SD,05/06/2018
80562D94E7F7E765C7F624F58E68A054,776CDB75DB89297CE0FD26C15ADAC1A4,5,MUITO BOM,MUITO BOA CHEGOU ANTES DO PREVISTOSUPEROU MINHA EXPECTATIVA MUITO OBRIGADA,21/07/2018
52CAD25775356D3A05C0B5CE7627007F,4A72B4694F239008B7F61C843BAC4BDC,5,BOM DEMAIS,PRODUTO EXCELENTE,17/05/2018
74494423A9A9324C44FBEDB6E9AD2BA1,BBDE15031C474AB4519B10001935F416,5,APROVADA,SATISFEITA,14/07/2018
AC313070EE4ECDE0406FEC694D8BC9CB,2AE87534D2AFC8B5A768988977C8D582,1,RECEBI O PRODUTO ERRADO,RECEBI O PRODUTO ERRADO E A CENTRAL DE ATENDIMENTO E MUITO RUIM NAO CONSIGO ENTRAR EM CONTATO RESPONDEM EMAIL QUANDO QUEREM E NAO RESOLVEM MEU PROBLEMA,06/07/2018
3F01296D02CC38C5E1C700EB160E2228,2A0FACC85FC2B839B8C194436787402B,1,GOSTARIA DE TROCAR,EU ESCOLHI O CONJUNTO SAFARI DOURADO E VEIO BRANCO NAO GOSTEI E QUERO TROCAR,24/05/2018
4F42921C05E9DF2722D89F4DC312E4A1,0C2CBBFAE44E4F2BD7C747A2C2B05BBE,4,RECOMENDO,PRODUTO DE BOA QUALIDADE,27/07/2018
BD9223B891C8E10FA5F50EA20F2720F3,8BE1DD0FB923FEA4A685F47CBAD9E81A,5,CHEGOU PERFEITO,CHEGOU ANTES DO PRAZO EM BOA QUALIDADE E BEM EMBALADO,25/04/2018
54E63E7B7FC3785D9533F2E63256CCC0,8C3A8D8A16234D5AAC3979FB63733778,5,RECOMENDO,RECEBIDO NO TEMPO AINDA NAO DEU TEMPO DE USAR O PRODUTO MAS ACREDITO QUE ESTEJA TUDO CERTO,28/08/2018
09E939BC63F5878B851F25DEFC466740,CC09DA6C606C28D227E63092534166FD,5,TUDO CERTO,AINDA NAO DEU TEMPO DE AVALIAR O CHA EM SI MAS COM RELACAO A COMPRA E A ENTREGA TUDO TRANQUILO,14/08/2018
CF94DDC7F9B983291BB12C533303507F,33A7B8AE888999AFB219263E9A36FB77,5,SATISFACAO,PRODUTO EXCELENTE ENTREGUE DENTRO DO PRAZO,29/08/2018
0BBC371CD28FA66601DF7C41516A4710,73B72B64FE9CEAC200EDEDE7E53AB012,5,GOSTEI,ATE HOJE TUDO QUE ENCOMENDO DAS LOJAS LANNISTER VEM MUITO CERTOGOSTO DE VOCES,16/06/2018
03CA95CC4688AEE454124F8C44D15A8A,86DDA1172108D1601101914C45B51699,5,SHOUWWWW GOSTEIII MUITO,GOSTEI MUITO ESTA DE PARABENS RECOMENDO A LOJATOP,27/07/2018
ED4EE845CFD1F93906FD4AE0BFEF9A30,3171F1EFDAD00E249BA4BA19AF1726EB,1,RUIM PECIMO,SO CHEGOU METADE DO QUE COMPREI FIQUEI TENTANDO ENTRAR EM CONTATO COM A LOJA OU COM QUEM QUER QUI SEJA E NAO OBTIVE RESPOSTA,29/06/2018
5CAB91EFD5E53AA7C2614BF6AEE4211B,4A2044944160F020BEA094D2DA430B0A,5,EXCELENTE,O PRODUTO CHEGOU ANTECIPADO AO PROGRAMADO EM EXCELENTE CONDICOES,21/06/2018
89734F75A919C0A7ECEB305F18EB0623,C782094350460D47F0F37A41F40858EC,5,SUPER,OTIMA,26/04/2018
6107499D86F0C429F5010602659BC475,4C17C523DC7DAA9CFDFB327F119179A4,3,NAO RECOMENDO,OS FRASCOS DO PRODUTO VIERAM COM MANCHAS ESCURAS COM UMA APRESENTACAO DE FALTA DE CUIDADO NO ARMAZENAMENTO,21/06/2018
11661ED0BECD8FEFB7E9C369A2BF3DF2,EA2885F040FF7729E3D94488802E2917,5,SUPER RECOMENDO,DENTRO DA EXPECTATIVA,18/05/2018
006C4A3214F327318CF1553162AE0820,5F126DF05A309C7DFE7AB136CB03AE08,2,DECEPCIONOU UM POUCO,SE EU NAO FOSSE TAO FANATICO PEDIRIA MEU DINHEIRO DE VOLTACORES FRACAS E APAGADASA IMAGEM FICOU BOAMAS AS CORES SAO FRACAS E APAGADAS,04/08/2018
42640EF0057B47F4BAFD780B8BE55F83,8F82857F5A738C96BB40A551C4C0BB40,1,AVALIACAO PREJUDICADA,PRODUTO AINDA NAO FOI ENTREGUE,05/07/2018
91311D2E8323155B523138127D87EBF4,6853AE5670C85A2BFF0F46A53AB4C966,5,PRODUTO DE QUALIDADE,RELOGIOS CASIO SAO OS MELHORES PRINCIPALMENTE COM BATERIA QUE DURAM ATE 10 ANOS,30/06/2018
81D4BACA56F85BC4312F0A9767C8DF26,C4C40026E751F9603F58FA3B332C937B,1,RUIM,COMPREI UMA CAPA PARA UM NOTE DE 14 E RECEBI UMA CAPA DE UM NOTEBOOK MAIOR COMO FACO PARA RECEBER O PRODUTO QUE COMPREI,07/08/2018
ACEC50CE3400A2E32588F249C7C4E8AB,AA9807C58E870FCA0FBE582723264ED8,5,ADOREI,ADOREI CHEGOU ANTES DA DATA PREVISTA E O PRODUTO ESTAVA EM OTIMA CONDICAO MUITO BEM EMBALADO,28/04/2018
449D97BAF7A3C839FE26CA92B224C3F0,4E9909164C9D3F4D58D9428B6E09D523,4,SUPER RECOMENDO,PRODUTO CHEGOU BEM ANTES DO PRAZO PREVISTO AINDA NAO INSTALEI E EXATAMENTE COMO DESCRITO,30/08/2018
FFCFC4881C069E8A17E2CBCA3190C814,B26536936AE16F2E91301CB742FCE1BD,1,MEU PRODUTO AINDA FOI ENT,NAO TEM COMO AVALIAR E NEM RECOMENDAR A LOJA SENDO QUE EU AINDA NAO RECEBI MEU PRODUTO,01/06/2018
8A2B18A24D18A8DF014914001771ABC2,75FD71AADC94DA494AE8E9010C38D4D1,4,10,RAPIDO,28/08/2018
8320E19D63D5361046E3E962A3239535,4000F82F3395A0F2A5AD6A4E32060A66,5,RECOMENDADO,FORAM RAPIDOS E ENTREGARAM O PRODUTO CORRETAMENTE,09/05/2018
8FEEEA067BCF70A702BFE3CFA8257B49,4B30D547305DC914C94AAEF8F842EBC2,5,OTIMO,MUITO BOM,21/08/2018
95D48CAD4C8F2D392190C63C8A4EE62A,854D6CBA56286C80FFABFA9883D35006,1,PRODUTO VEI FALTANDO,NAO RECEBI O PRODUTO CORRETAMENTE,27/04/2018
F9E24B292DB472D101AF0508AC4C019D,ED657707E074EC97427D985ED5C4D21F,1,FALTANDO PRODUTO,VEIO FALTANDO UMA CADEIRA,06/07/2018
3F4C7632D46D34E18082054D8511272F,37404C7E8F026AB1B81AEF92A59939B5,5,BOM,MUITO BOM,15/08/2018
021B1F221FF0F058C99448F8DE890D47,0E1AB5408EC0C9ECE6ADCBB661B3A901,3,PRODUTO ERRADO,NAO VEIO O MESMO PRODUTO REFERENTE A FOTO NO MOMENTO COMPRA,18/08/2018
5DBCAC7E25E538545A3D4A154AFDF764,9A0FD0D61C564BCBDFCFA980C35F3F91,1,ZERO,COMPREI LUSTRES QUE ESTAO ILUSTRADOS NA FOTO PRETO E DOURADONAO FOI O QUE RECEBI RECEBI PRETO E BEGE LAMENTAVEL ISSO E ENGANAR O CONSUMIDOR,06/05/2018
2D254D575AB7F65BF7BCB02F747F2587,0896ECCB8187D6B1738CE4A3A1ADD1B3,5,BOM SIM,SO NAO CONSEGUI SE TEM INFRA VERMELHO,18/08/2018
8F7FE35B105EF77C05A9B09F122C4631,8842AB4C2A2553BD8A15B9E210AAE195,5,OTIMO,FOI OTIMO E ENTREGARAM CERTO O PRODUTO,18/05/2018
AA19CB8C6D939E65F119BBBED38D94EC,C68D61E0221D10F9FFD722A96A2F10CB,1,NAO RECEBI MEU PRODUTO,NAO ENTRARAM EM CONTATO COMIGO ATE O MOMENTO SO FOI EMITIDA A NOTA FISCAL E MAIS NADA O PRAZO JA PASSOU E ATE AGORA NADA,11/08/2018
88DCE7F8594F6D0A01ADB5108C281F60,DD38E535112FB5094B53B1997C4EDA52,1,NAO RECOMENDO,COMPREI UMA ESMERILHADEIRA 110V E ME MANDARAM UMA 220V NAO TIVE RETORNO ATE O MOMENTO,14/08/2018
985890F8F4A8D4AD127B6200FE7F8D57,EF8A28CBDA55A7BE3821379B081E419E,4,BOM,FOI ENTREGUE ANTES DA DATA PREVISTA E SEM DANOS,30/05/2018
67BC84ED9B776ABF16DF8E1BEA5D4EC6,260DB02D1A8B410B7D61EE150CED5CAA,5,BOM,ENTREGA MUITO RAPIDA,30/06/2018
B6E272CD6699E4F6FF6688002B927CAA,3BDF42BF290AA910A8DF3ECE52413067,4,GOSTEI,MERCADORIA BOA E BEM EMBALADO NOTA MIL,21/06/2018
FDE4E9BD81C32B6AC24A39A60F73A66C,A057392BD88E2ACF040EB2A5674B557C,4,ENTREGA RAPIDA,PRODUTO DE OTIMA QUALIDADE E FACIL INSTALACAO ENTREGA SUPER RAPIDA TUDO CERTINHO,26/05/2018
AC1BEDF66ABA4BD72DF7777458E5B382,C3FD18A4AEB8E2D589B0248CE60E91B7,2,PRODUTO NAO ENTREGUE,PRODUTO ESTA COM ATRASO DE 3 DIAS A LOJA NAO SE PRONUNCIOU ATE O MOMENTO JA TENTEI ENTRAR EM CONTADO MAIS NAO TIVE NENHUMA RESPOSTA SEMPRE COMPRO POR AQUI E NUNCA TIVE ESTE PROBLEMA NESTA REDE,29/08/2018
7F7B6F748A7AFDEBE78145BD4221CB22,3A0502BCAD9A327AC5DD125865643C49,4,E UM BOM PRODUTO,GOSTEI DO PRODUTO APESAR DE ALGUMAS IMPERFEICOES MAIS NADA QUE NAO POSSA SER USADO,31/08/2018
22D2657F5B5475EEA70AD746D1913535,3C3E5BEC9A05202AB008C05C55F951FC,5,POSITIVA,RECOMENDO E ASSINO EMBAIXO,16/08/2018
3EFB52599590D3B02335525CC2B73ADA,4C1BEAE7711B189EEB2B75D2E689A9C8,1,PRODUTO COM DEFEITO,COMPREI DOIS CARTUCHOS DE IMPRESSORA QUE VIERAM EMBOLORADOS E FALSIFICADOS E AGORA,28/06/2018
7FECFCE8B79959119939136BEB0B3E82,F92B34D1E66D16DFE85ADFBF914DEE86,1,PESSIMO,NAO PODEMOS ADMITIR UMA REDE TAO CONCEITUADA COMO LANNISTERCOM TER COMO PARCEIRO UMA EMPRESA DESSA,15/08/2018
0169DCD326E9CF2EC4694B98AA454B03,6E6D2FCA0F4F65364F5CCDF30D6BD6CF,5,OTIMO,OTIMO PRODUTO VALE CADA CENTAVO,11/05/2018
0CBD2B0E4ED6BA97C357A70AE09885BE,B153954B30A6A686B88CF18A599B4382,5,TUDO CERTO,DEU TUDO CERTO,19/06/2018
284567D74F8CFDEF28764885579FD137,EEECF0540C4A674F123D57397790B15E,5,ATENCAO SOBRE A ENTREGA,VOCES TEM QUE RECLAMAR COM OS CORREIOS DEVIDO A DEMORANAO E POSSIVEL JA SE PASSARAM 5 DIAS ALEM DO PRAZO SEGUNDA FEIRA IRA COMPLETAR FICO NO AGUARDO DA RECLAMACAO DOS CORREIOS AGRADECO ATENCAO,27/04/2018
2B2AACFB015DC3EBA24FABEA07E84EF5,32DF72B9F8DEE31B9B3B8B8E31F2BA1D,1,RUIM,PESSIMA LOJA PASSOU DOPRAZO NAO CONSIGO FALAR COM NINGUEM,23/05/2018
FC78182140A03719414D9587DFBFD95E,F11D5BB456A331AA3DF2A83C1BD4AF85,5,OTIMO COM QUALIDADE,FIZ UMA COMPRA PARA XA ULTRA 3223 MAS FEIO OUTRA FICOU APERTADA,22/05/2018
79D1DED41F0B5EBEAAAFCF71A710F88E,E2106F0881297AAD6E7FC16DB0E9A45A,4,NORMAL,NORMAL,11/05/2018
A939B6E30C8F8CF189C471D3F3F98F0E,DF7BEB79297F04677C62CEAE377BA8B2,1,NAO RECEBI MEU PRODUTO,RECEBI A NOTA FISCAL SEM O MEU PRODUTO O STATUS DA ENTREGA DIZ QUE JA FOI ENTREGUE MAS ME ENTREGARAM APENAS A NOTA FISCAL,31/07/2018
9F214C6034D60B096FACB15E11B856A6,C9843BBE46C6789DE67E9B2CA521D5D2,2,DUVIDOSA,GOSTARIA DE RECEBER MEU PRODUTO QUE SEGUNDO O CORREIOS O CARTEIRO NAO FOI RECEBIDO A INCONSISTENCIA DESSA AFIRMACAO E QUE ESTIVE PRESENTE E ALERTA EM CASA ESSE TEMPO TODO,03/06/2018
DE469DED4D39F105B8B57A15975E34B9,74E3BB00B7A683932B6FDDB70716B39F,3,PRODUTO OK,RELOGIO BEM BONITO,25/07/2018
FEC426E38897547125A291BD0411D26F,6E49A3D8325755BD3E9D84D84BD8DBF2,1,ATRASO GRANDE,O VENDEDOR NAO ENTREGOU O PRODUTO PEDI A LANNISTER QUE FIZESSE AS DEVIDAS COBRANCAS,29/04/2018
12F3B7E501E99B4E6E4F3756925B5808,0FDB6F73FAB7005C84D4A43D8A93682B,2,XXC,XXXC,28/06/2018
B67AC2153C51E769711C574EBF035205,78E2E121092766F1DD16D8570944BCA0,5,T,UNICA COISA RUIM E Q TIVE Q BUSCAR NOS CORREIOS,22/08/2018
A5EB5E72B7A7AE4FC1B5844CA0D4364C,5658CFC0EF9916F519D7619207A08379,3,LEGAL PELO PRECO,ENTAO ENTENDO QUE O PRODUTO E CHINES MAIS VEIO COM VARIOS DEFEITOS TIPO RISCOS NA PULSEIRA MANCHA PRETA SO QUE NAO TENHO TEMPO PRA FICAR TROCANDO OBRIGADO,10/08/2018
B585B6D3DBF598F3C8D7356408C654A1,9D87D0391A942964ABEE51BF76BEFEF0,5,RELOGIO MUITO BOM MAS,RELOGIO MUITO BOM BOTOES VISUALIZACAO MAS A PULSEIRA DEIXA A DESEJAR MARCA MUITO NO BRACO E CHEGA A INCOMODAR TIRANDO ISSO RELOGIO MUITO BOM,11/08/2018
8D891FD83BBDC90FF372192433DE162B,3A4D49C9EF72A561BE7CE1DF8D7493D0,1,PRODUTO HORRIVEL,A CAPINHA VEIO COMPLETAMENTE DANIFICADA E RASURADA COM OS CANTOS RASGADOS E TODA DEFEITUOSA A PELICULA NAO ENCAIXOU CORRETAMENTE NA TELA FICOU MENOR OS DOIS PRODUTOS HORRIVEIS,21/06/2018
4A61FDFF40288D7642A971636E389242,5BA366F795902A0675D37D1DC4F0267F,4,POSITIVA,MUITO BONITO E DE BOA QUALIDADE,29/08/2018
405166524864DDEB3D76FBEDB3336023,85755A53293260A175624F3EE95AFAD7,5,OTIMA COMPRA,OTIMA COMPRA ENTREGA RAPIDA PRIDUTO DE QUALIDADE,25/08/2018
6E6AB641641A0E76BC40B1787F8BB516,84A7061CDC4F24AB1AA024C9BD595B6F,5,LINDOS,OTIMOS UMA PENA TER FRETE MAS ESTOU MUITO SATISFEITA,29/04/2018
E612BEF182E4ED0555B4B08DA7B09856,F300600F6249F0D8040644E6A39D134D,4,RECOMENDO,PRODUTO CHEGOU RAPIDO E BEM EMBALADO,03/07/2018
89ABFAF6AB64C038321018E625F8B884,4055525EFB230DFD940236B7888F2012,1,JA PEDI DEVOLUCAO,JA PEDI DEVOLUCAO NAO GOSTEI DO PRODUTOVEIO COM A CAIXA DO BRINQUEDO COM UM RASGO COMO SE ALGURM JA TIVESSE ABERTO ELA A CARTELA DE ADESIVO VEIO SEM 2 ADESIVOAS CORES NAO FORAM LEGAIS,24/07/2018
73A378E113D497B58205F63D0F18C3B0,DDDDD790D8E87B44E5063CA6854FF2F2,5,OTIMO,PRODUTO EXATAMENTE COMO ANUNCIADO,09/05/2018
BB971489C99421F007FCAE163A4E719D,ADC3C2A7A5283D29F235DA2E760B0F05,5,EXCELENTE,ADORO COMPRAR NA LOJA OU SITE CHEGA TD SUPER RAPIDO E DIREITINHO,16/08/2018
119DC418C0F7CC9F5D033BD59A8B614A,2DAA08ED0212B709D1F76EFD0D74C7CD,1,NAO RECOMENDO,QUANDO IRA SER ENTREGUE,03/05/2018
50B3C5D27DED562140D9BF6214260B51,F5406EE32E8586E5A8834586C65C4187,5,ENTREGA NO PRAZO,ADOREI O PRODUTO SUPER RECOMENDO,05/05/2018
59E5B5594F3DD7033563E30CBF2B162C,B92AA81F74AB98A2F1A9CC5659F6EDCF,5,OK,RECEBI NAO SEI SE E O PRODUTO CERTO POIS AINDA NAO ABRI A EMBALAGEM ESTAMOS EM OBRA E O PACOTE SO VAI SER ABERTO NO MOMENTO CERTO PRA NAO DANIFICAR,28/06/2018
A496CB0551524B8175580EF1373710FF,717B5830932C155C67BA3232934A93C5,5,RECOMENDO,ESSE ITEM RECEBI NO PRAZO LACRADO E CERTINHO O ITEM 2 BALANCA DE VIDRO VEIO TOTALMENTE QUEBRADO ESTOU TENTANDO RECLAMAR VIA SITE MAS SO DA ERROS,29/07/2018
C6A65834CD61282C1ACED9C5EAD5108D,C5548BF423E21FBC422E07FD67DF2E08,5,RECOMENDO,VENDEDOR CUMPRIU O QUE ESTAVA NO ANUNCIO OCULOS ATENDE O ESPERADO,15/05/2018
A50F5B9012D4F21F54D6566E0CEBCEE8,4F53691B758958DCA780DBBE19DAD2AB,2,MAIS OU MENOS,QUANDO FUI COLOCAR A LAMPADA QUEBROU O PARAFUSO DAI COLEI,14/06/2018
78B71C155969E2366F6C2EC2DCCB868B,897ABC3130A6D4C579A229B45349F611,4,RECOMENDADO,E SEMPRE O PRAZER COMPRAR NA AS LANNISTER,10/08/2018
690C96085B47B0743417019CA378B5E7,2D2FA725A6A15BB11DEFD40BE0A0F79E,5,GOSTEI DO BOLSO EXTERNO,O BOLSO EXTERNO DE ZIPER E IDEAL PARA MOEDAS,22/05/2018
A9F6332506421460D401A94DC16B4B71,E313E28672CCEC17E6E1612899299623,5,SUPORTE TV,GOSTEI DO PRODUTO,08/06/2018
8FEF20AC844AC6683FBD3F2498B18ED5,8A1A4C9D81475D4F07D558D04598E00C,5,RECOMENDO,TINTAS ORIGINAIS BEM EMBALADAS E ENTREGUE BEM ANTES DO PRAZO INDICO A LOJA PRINCIPALMENTE PELO PRECO DO KIT DAS 4 TINTAS ECOTANK T664,15/05/2018
7BE1C3B85FEFCA4735E0D5A334DA8293,D24B90D375B1415CA40E5B531D04A6BF,1,HORRIVEL,OLHA MEU PRODUTO VEIO COM DEFEITOAI MANDEI PARA GARANTIA E A GARANTIA VEIO COM DEFEITO TAMBEM,10/08/2018
F2244DB537F30D1AB89C1E782A91965F,50C0B3061124F52038988F4F6A41DC79,4,ENTREGA RAPIDA,PRODUTO BOM ENTREGUE ANTES DO PRAZO,22/05/2018
0BBA05AC3376BDA64ED6EA4343453F6B,887496AF5DA0E19170D08C069E8E98D0,4,OTIMO,OBRIGADO,08/06/2018
3C40FEBE99C2E479A2F6A638E19F0F2C,8E65781B8F5E21774C8D7B09DD79B964,5,OTIMO PRODUTO,PRODUTO DE OTIMA QUALIDADE E ENTREGUE DENTRO DO PRAZO MUITA SATISFESTA COMA COMPRA,07/06/2018
C4A3CA0A88CFB727383E7A8664C8AD4A,BC60B588A732FB42A8145A501C6A61D2,5,SUPER RECOMENDO,ENTREGA MUITO RAPIDA,29/08/2018
CCD62A844F90F7601BA950BC9BC2E21E,E3D651007EF1548B71B4285CA0F484E4,5,PERFEITO,A PASTA E EXATAMENTE COMO ESPERAVA APESAR DE NAO HAVER FOTOS DA PARTE INTERNA HA ESPACO PRA VARIOS OBJETOS DE DESENHO ESQUADROS COMPASSO REGUA LAPISEIRAS ETC GOSTEI MUITO RECOMENDO,19/08/2018
EEEDF1E8A64808850860AFACE48783BF,5B33495590A02D7E9CE6FBDC52F143D9,1,MUITO BOA,RECEBI O PRODUTOPOREM O TAMANHO NAO FOI O ADEQUADO,25/07/2018
1A49C862F31035B003BAD304A7FC4CF8,2DB6682455F3A6B47B5202E00C855789,1,NAO RECOMENDO,COMPREI 9 TORRES CHEGARAM 8 E NAO CHEGARAM JUNTAS CHEGOU 7 EM UM DIA E 1 NO OUTRO E AINDA FALTA UMA,14/06/2018
7DDFB377CF5A3E7695CD95BBE50E6793,F37A42C45897DE143426B05FA30298AA,4,BOM PRODUTO,ATENDEU AS EXPECTATIVAS DEMOROU UM POUCO,05/07/2018
